records,size,acks,compression,inflight,batch,linger,time,batch-size-avg,batch-size-max,batch-split-rate,batch-split-total,buffer-available-bytes,buffer-exhausted-rate,buffer-exhausted-total,buffer-total-bytes,bufferpool-wait-ratio,bufferpool-wait-time-total,compression-rate-avg,connection-close-rate,connection-close-total,connection-count,connection-creation-rate,connection-creation-total,failed-authentication-rate,failed-authentication-total,failed-reauthentication-rate,failed-reauthentication-total,incoming-byte-rate,incoming-byte-total,io-ratio,io-time-ns-avg,io-wait-ratio,io-wait-time-ns-avg,io-waittime-total,iotime-total,metadata-age,network-io-rate,network-io-total,outgoing-byte-rate,outgoing-byte-total,produce-throttle-time-avg,produce-throttle-time-max,reauthentication-latency-avg,reauthentication-latency-max,record-error-rate,record-error-total,record-queue-time-avg,record-queue-time-max,record-retry-rate,record-retry-total,record-send-rate,record-send-total,record-size-avg,record-size-max,records-per-request-avg,request-latency-avg,request-latency-max,request-rate,request-size-avg,request-size-max,request-total,requests-in-flight,response-rate,response-total,select-rate,select-total,successful-authentication-no-reauth-total,successful-authentication-rate,successful-authentication-total,successful-reauthentication-rate,successful-reauthentication-total,waiting-threads,incoming-byte-rate--2,incoming-byte-rate-1,incoming-byte-rate-2,incoming-byte-rate-3,incoming-byte-total--2,incoming-byte-total-1,incoming-byte-total-2,incoming-byte-total-3,outgoing-byte-rate--2,outgoing-byte-rate-1,outgoing-byte-rate-2,outgoing-byte-rate-3,outgoing-byte-total--2,outgoing-byte-total-1,outgoing-byte-total-2,outgoing-byte-total-3,request-latency-avg--2,request-latency-avg-1,request-latency-avg-2,request-latency-avg-3,request-latency-max--2,request-latency-max-1,request-latency-max-2,request-latency-max-3,request-rate--2,request-rate-1,request-rate-2,request-rate-3,request-size-avg--2,request-size-avg-1,request-size-avg-2,request-size-avg-3,request-size-max--2,request-size-max-1,request-size-max-2,request-size-max-3,request-total--2,request-total-1,request-total-2,request-total-3,response-rate--2,response-rate-1,response-rate-2,response-rate-3,response-total--2,response-total-1,response-total-2,response-total-3,byte-rate,byte-total,compression-rate,record-error-rate,record-error-total,record-retry-rate,record-retry-total,record-send-rate,record-send-total
16384,1024,-1,"none",5,5000000,20,3,4235261.000,4999387.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,3.000,0.094,3.000,0.000,0.000,0.000,0.000,54.852,1746.000,0.003,484513.404,0.052,9354602.708,1665119282.000,86243386.000,1.788,4.988,159.000,531445.197,16941410.000,0.000,0.000,NaN,NaN,0.000,0.000,536.250,1273.000,0.000,0.000,517.433,16384.000,1110.000,1110.000,4096.000,636.250,837.000,0.251,2117676.250,4999435.000,8.000,0.000,0.251,8.000,5.559,178.000,0.000,0.000,0.000,0.000,0.000,0.000,24.944,16.981,13.081,794.000,538.000,414.000,2.447,376310.865,157956.557,78.000,11941849.000,4999483.000,NaN,578.667,809.000,NaN,837.000,809.000,0.063,0.126,0.063,39.000,2985462.250,2499741.500,48.000,4999435.000,4999435.000,2.000,4.000,2.000,0.063,0.126,0.063,2.000,4.000,2.000,535042.289,16941044.000,1.000,0.000,0.000,0.000,0.000,517.449,16384.000
16384,1024,-1,"none",5,5000000,1000,3,4235261.000,4999387.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.125,4.000,0.000,0.000,0.000,0.000,66.170,2098.000,0.002,474891.401,0.049,10312210.013,1567455922.000,72183493.000,1.662,4.692,149.000,533488.412,16941458.000,0.000,0.000,NaN,NaN,0.000,0.000,417.000,1283.000,0.000,0.000,520.524,16384.000,1110.000,1110.000,4096.000,896.250,1227.000,0.283,1882384.222,4999435.000,9.000,0.000,0.284,9.000,4.767,152.000,0.000,0.000,0.000,0.000,0.000,0.000,25.043,13.150,15.130,13.161,794.000,414.000,476.000,414.000,2.456,158351.799,220527.112,158885.241,78.000,4999483.000,6942414.000,4999483.000,NaN,927.000,742.500,1173.000,NaN,927.000,1227.000,1173.000,0.063,0.063,0.095,0.064,39.000,2499741.500,2314138.000,2499741.500,48.000,4999435.000,4999435.000,4999435.000,2.000,2.000,3.000,2.000,0.063,0.064,0.095,0.064,2.000,2.000,3.000,2.000,538220.994,16941044.000,1.000,0.000,0.000,0.000,0.000,520.540,16384.000
16384,1024,-1,"none",10,0,0,4,1094.000,1094.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.121,4.000,0.000,0.000,0.000,0.000,24513.930,806876.000,0.010,59825.131,0.059,336679.227,1943312500.000,345310659.000,2.868,502.503,16564.000,557791.160,18386470.000,0.000,0.000,NaN,NaN,0.000,0.000,1323.209,2617.000,0.000,0.000,500.107,16384.000,1110.000,1110.000,1.979,9.539,222.000,251.251,2220.052,2244.000,8282.000,0.000,251.610,8282.000,174.212,5772.000,0.000,0.000,0.000,0.000,0.000,0.000,24.123,8247.734,8174.067,8177.119,794.000,270270.000,267856.000,267956.000,2.366,187518.347,186660.145,186137.490,78.000,6152852.000,6125066.000,6108474.000,NaN,9.255,9.838,9.529,NaN,222.000,222.000,222.000,0.061,85.088,83.224,84.011,39.000,2203.744,2242.792,2215.624,48.000,2244.000,2244.000,2244.000,2.000,2792.000,2731.000,2757.000,0.061,85.205,83.344,84.134,2.000,2792.000,2731.000,2757.000,547133.578,17924096.000,1.000,0.000,0.000,0.000,0.000,500.122,16384.000
16384,1024,-1,"none",10,0,20,3,1094.000,1094.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.122,4.000,0.000,0.000,0.000,0.000,24740.454,806044.000,0.011,67572.021,0.047,289030.434,1542844455.000,360699449.000,2.534,506.352,16500.000,564205.180,18385190.000,0.000,0.000,NaN,NaN,0.000,0.000,1138.170,2343.000,0.000,0.000,504.496,16384.000,1110.000,1110.000,1.987,8.468,23.000,253.176,2228.508,2244.000,8250.000,0.000,253.223,8250.000,163.032,5338.000,0.000,0.000,0.000,0.000,0.000,0.000,24.371,8199.427,8340.825,8255.474,794.000,266260.000,270910.000,268080.000,2.394,186790.431,190660.551,188546.395,78.000,6067140.000,6193608.000,6124364.000,NaN,8.106,8.783,8.513,NaN,22.000,23.000,22.000,0.061,84.447,85.083,84.385,39.000,2211.863,2240.813,2234.354,48.000,2244.000,2244.000,2244.000,2.000,2743.000,2764.000,2741.000,0.061,84.470,85.099,84.409,2.000,2743.000,2764.000,2741.000,551935.212,17924096.000,1.000,0.000,0.000,0.000,0.000,504.511,16384.000
16384,1024,-1,"none",10,0,1000,4,1094.000,1094.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.121,4.000,0.000,0.000,0.000,0.000,24546.512,805862.000,0.010,47240.655,0.058,286285.103,1927843883.000,318118568.000,2.782,501.399,16486.000,559151.764,18384910.000,0.000,0.000,NaN,NaN,0.000,0.000,1138.894,2361.000,0.000,0.000,501.515,16384.000,1110.000,1110.000,1.989,8.470,222.000,250.700,2230.366,2244.000,8243.000,0.000,251.081,8243.000,203.906,6734.000,0.000,0.000,0.000,0.000,0.000,0.000,24.185,8388.690,8204.168,8042.780,794.000,274134.000,268104.000,262830.000,2.372,191059.399,187267.322,183385.457,78.000,6252992.000,6129634.000,6002206.000,NaN,8.067,8.938,8.415,NaN,22.000,222.000,22.000,0.061,86.040,83.555,82.188,39.000,2220.523,2241.182,2231.303,48.000,2244.000,2244.000,2244.000,2.000,2816.000,2735.000,2690.000,0.061,86.172,83.693,82.316,2.000,2816.000,2735.000,2690.000,548674.421,17924096.000,1.000,0.000,0.000,0.000,0.000,501.531,16384.000
16384,1024,-1,"none",10,1048576,0,3,996529.706,1048473.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.125,4.000,0.000,0.000,0.000,0.000,91.020,2904.000,0.002,151649.071,0.054,4540120.220,1734325924.000,57929945.000,1.856,5.539,177.000,530184.416,16942043.000,0.000,0.000,NaN,NaN,0.000,0.000,820.647,1545.000,0.000,0.000,516.064,16384.000,1110.000,1110.000,963.765,330.353,664.000,0.688,770092.864,1048521.000,22.000,0.000,0.690,22.000,11.899,382.000,0.000,0.000,0.000,0.000,0.000,0.000,24.886,24.799,20.889,20.847,794.000,786.000,662.000,662.000,2.441,231149.655,165164.545,137064.703,78.000,7339695.000,5242653.000,4359617.000,NaN,277.286,343.400,391.600,NaN,571.000,541.000,664.000,0.063,0.252,0.189,0.189,39.000,917461.875,873775.500,726602.833,48.000,1048521.000,1048521.000,1048521.000,2.000,8.000,6.000,6.000,0.063,0.252,0.189,0.189,2.000,8.000,6.000,6.000,533625.382,16941005.000,1.000,0.000,0.000,0.000,0.000,516.080,16384.000
16384,1024,-1,"none",10,1048576,20,3,996529.706,1048473.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.126,4.000,0.000,0.000,0.000,0.000,91.942,2904.000,0.002,175976.630,0.045,5128150.192,1441010204.000,49449433.000,1.539,5.343,169.000,535564.361,16942043.000,0.000,0.000,NaN,NaN,0.000,0.000,579.941,1270.000,0.000,0.000,521.484,16384.000,1110.000,1110.000,963.765,215.412,332.000,0.695,770092.864,1048521.000,22.000,0.000,0.697,22.000,8.843,281.000,0.000,0.000,0.000,0.000,0.000,0.000,25.139,17.131,28.974,21.057,794.000,538.000,910.000,662.000,2.466,100140.424,300418.216,138457.681,78.000,3145611.000,9436737.000,4359617.000,NaN,255.333,186.667,243.200,NaN,281.000,304.000,332.000,0.063,0.127,0.318,0.191,39.000,786402.750,943673.700,726602.833,48.000,1048521.000,1048521.000,1048521.000,2.000,4.000,10.000,6.000,0.063,0.127,0.318,0.191,2.000,4.000,10.000,6.000,539230.512,16941005.000,1.000,0.000,0.000,0.000,0.000,521.501,16384.000
16384,1024,-1,"none",10,1048576,1000,3,996529.706,1048473.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.126,4.000,0.000,0.000,0.000,0.000,91.693,2904.000,0.002,140820.735,0.047,4247614.803,1507903255.000,49991361.000,1.618,5.454,173.000,534078.652,16942043.000,0.000,0.000,NaN,NaN,0.000,0.000,648.529,1424.000,0.000,0.000,520.226,16384.000,1110.000,1110.000,963.765,264.706,334.000,0.694,770092.864,1048521.000,22.000,0.000,0.695,22.000,11.145,355.000,0.000,0.000,0.000,0.000,0.000,0.000,25.070,25.002,21.056,21.013,794.000,786.000,662.000,662.000,2.459,205051.416,166491.568,166127.543,78.000,6456659.000,5242653.000,5242653.000,NaN,240.857,278.200,284.600,NaN,334.000,288.000,325.000,0.063,0.254,0.191,0.190,39.000,807082.375,873775.500,873775.500,48.000,1048521.000,1048521.000,1048521.000,2.000,8.000,6.000,6.000,0.063,0.254,0.191,0.190,2.000,8.000,6.000,6.000,537929.222,16941005.000,1.000,0.000,0.000,0.000,0.000,520.243,16384.000
16384,1024,-1,"none",10,5000000,0,2,4235261.000,4999387.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,3.000,0.094,3.000,0.000,0.000,0.000,0.000,55.201,1746.000,0.002,172603.953,0.047,4141844.120,1486922039.000,61964819.000,1.585,4.704,149.000,534800.492,16941410.000,0.000,0.000,NaN,NaN,0.000,0.000,491.750,1012.000,0.000,0.000,520.441,16384.000,1110.000,1110.000,4096.000,729.250,994.000,0.253,2117676.250,4999435.000,8.000,0.000,0.253,8.000,11.279,359.000,0.000,0.000,0.000,0.000,0.000,0.000,25.104,15.118,15.150,794.000,476.000,476.000,2.462,317073.664,220611.205,78.000,9998918.000,6942414.000,NaN,730.500,728.000,NaN,800.000,994.000,0.063,0.095,0.095,39.000,3332972.667,2314138.000,48.000,4999435.000,4999435.000,2.000,3.000,3.000,0.063,0.095,0.095,2.000,3.000,3.000,538152.605,16941044.000,1.000,0.000,0.000,0.000,0.000,520.457,16384.000
16384,1024,-1,"none",10,5000000,20,3,4235261.000,4999387.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,3.000,0.094,3.000,0.000,0.000,0.000,0.000,54.790,1746.000,0.002,462505.487,0.053,10640418.354,1681186100.000,73075867.000,1.822,4.738,151.000,531528.566,16941410.000,0.000,0.000,NaN,NaN,0.000,0.000,579.250,1082.000,0.000,0.000,517.253,16384.000,1110.000,1110.000,4096.000,779.250,1049.000,0.251,2117676.250,4999435.000,8.000,0.000,0.251,8.000,4.936,158.000,0.000,0.000,0.000,0.000,0.000,0.000,24.916,15.035,15.024,794.000,476.000,476.000,2.447,315622.412,218514.180,78.000,9998918.000,6942414.000,NaN,842.000,716.500,NaN,1049.000,1037.000,0.063,0.095,0.094,39.000,3332972.667,2314138.000,48.000,4999435.000,4999435.000,2.000,3.000,3.000,0.063,0.095,0.095,2.000,3.000,3.000,534856.475,16941044.000,1.000,0.000,0.000,0.000,0.000,517.286,16384.000
16384,1024,-1,"none",10,5000000,1000,3,4235261.000,4999387.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,3.000,0.094,3.000,0.000,0.000,0.000,0.000,55.138,1746.000,0.003,417639.756,0.047,7816815.705,1508645431.000,80604473.000,1.618,5.076,161.000,534159.730,16941410.000,0.000,0.000,NaN,NaN,0.000,0.000,551.750,1120.000,0.000,0.000,521.252,16384.000,1110.000,1110.000,4096.000,560.500,826.000,0.252,2117676.250,4999435.000,8.000,0.000,0.253,8.000,6.057,193.000,0.000,0.000,0.000,0.000,0.000,0.000,25.075,13.176,17.112,794.000,414.000,538.000,2.459,159021.693,378709.574,78.000,4999483.000,11941849.000,NaN,765.000,492.333,NaN,765.000,826.000,0.063,0.064,0.127,39.000,2499741.500,2985462.250,48.000,4999435.000,4999435.000,2.000,2.000,4.000,0.063,0.064,0.127,2.000,2.000,4.000,538991.569,16941044.000,1.000,0.000,0.000,0.000,0.000,521.269,16384.000
16384,1024,0,"snappy",1,0,0,3,1119.000,1119.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.024,0.000,0.000,4.000,0.125,4.000,0.000,0.000,0.000,0.000,58.178,1850.000,0.005,36076.157,0.033,227699.823,1069961470.000,169521863.000,1.746,260.016,8281.000,590173.009,18795830.000,0.000,0.000,NaN,NaN,0.000,0.000,704.077,1457.000,0.000,0.000,517.090,16384.000,1110.000,1110.000,1.981,NaN,NaN,259.859,2271.125,2294.000,8276.000,0.000,0.157,5.000,146.945,4699.000,0.000,0.000,0.000,0.000,0.000,0.000,24.969,11.110,11.107,11.111,794.000,352.000,352.000,352.000,2.449,198620.011,195496.293,198940.803,78.000,6294864.000,6196255.000,6304633.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063,86.673,86.225,88.164,39.000,2291.541,2267.199,2256.490,48.000,2294.000,2294.000,2294.000,2.000,2747.000,2733.000,2794.000,0.063,0.032,0.032,0.032,2.000,1.000,1.000,1.000,578642.091,18333696.000,1.024,0.000,0.000,0.000,0.000,517.106,16384.000
16384,1024,0,"snappy",1,0,20,3,1119.000,1119.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.024,0.000,0.000,4.000,0.124,4.000,0.000,0.000,0.000,0.000,57.649,1850.000,0.005,26679.855,0.042,227252.443,1348288743.000,158291580.000,2.045,258.030,8282.000,585595.850,18795870.000,0.000,0.000,NaN,NaN,0.000,0.000,808.082,1764.000,0.000,0.000,512.914,16384.000,1110.000,1110.000,1.981,NaN,NaN,257.875,2270.855,2294.000,8277.000,0.000,0.156,5.000,184.043,5933.000,0.000,0.000,0.000,0.000,0.000,0.000,24.742,11.018,11.023,11.023,794.000,352.000,352.000,352.000,2.430,193041.695,195881.491,199129.523,78.000,6176176.000,6257826.000,6361790.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.062,84.701,86.985,87.204,39.000,2279.032,2251.827,2283.485,48.000,2294.000,2294.000,2294.000,2.000,2710.000,2779.000,2786.000,0.062,0.031,0.031,0.031,2.000,1.000,1.000,1.000,573968.318,18333696.000,1.024,0.000,0.000,0.000,0.000,512.930,16384.000
16384,1024,0,"snappy",1,0,1000,3,1119.000,1119.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.024,0.000,0.000,4.000,0.125,4.000,0.000,0.000,0.000,0.000,58.116,1850.000,0.005,19274.255,0.035,135276.462,1119006890.000,159436637.000,1.785,259.219,8253.000,590304.658,18794710.000,0.000,0.000,NaN,NaN,0.000,0.000,734.311,1468.000,0.000,0.000,517.907,16384.000,1110.000,1110.000,1.988,NaN,NaN,259.053,2278.699,2294.000,8248.000,0.000,0.157,5.000,258.702,8272.000,0.000,0.000,0.000,0.000,0.000,0.000,24.943,11.128,11.126,11.128,794.000,352.000,352.000,352.000,2.450,200248.834,196430.544,195750.323,78.000,6352694.000,6231759.000,6210179.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063,87.754,85.703,86.462,39.000,2281.858,2291.930,2264.010,48.000,2294.000,2294.000,2294.000,2.000,2784.000,2719.000,2743.000,0.063,0.032,0.032,0.032,2.000,1.000,1.000,1.000,579556.680,18333696.000,1.024,0.000,0.000,0.000,0.000,517.924,16384.000
16384,1024,0,"snappy",1,1048576,0,1,81978.000,82119.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.131,4.000,0.000,0.000,0.000,0.000,61.072,1850.000,0.001,42724.907,0.007,509822.619,201889757.000,16919063.000,0.246,0.890,27.000,45967.831,1394664.000,0.000,0.000,NaN,NaN,0.000,0.000,83.647,129.000,0.000,0.000,544.572,16384.000,1110.000,1110.000,963.765,NaN,NaN,0.725,63393.818,82167.000,22.000,0.000,0.165,5.000,12.990,396.000,0.000,0.000,0.000,0.000,0.000,0.000,26.212,11.704,11.697,11.704,794.000,352.000,352.000,352.000,2.571,19040.775,16328.210,10925.005,78.000,572975.000,492965.000,328646.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.066,0.266,0.232,0.166,39.000,71621.875,70423.571,65729.200,48.000,82154.000,82167.000,82150.000,2.000,8.000,7.000,5.000,0.066,0.033,0.033,0.033,2.000,1.000,1.000,1.000,46322.952,1393626.000,0.082,0.000,0.000,0.000,0.000,544.590,16384.000
16384,1024,0,"snappy",1,1048576,20,1,81978.176,82116.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.131,4.000,0.000,0.000,0.000,0.000,61.046,1850.000,0.001,46549.601,0.007,576221.715,216659365.000,17502650.000,0.261,0.890,27.000,45946.729,1394667.000,0.000,0.000,NaN,NaN,0.000,0.000,90.882,141.000,0.000,0.000,544.319,16384.000,1110.000,1110.000,963.765,NaN,NaN,0.725,63393.955,82164.000,22.000,0.000,0.165,5.000,12.332,376.000,0.000,0.000,0.000,0.000,0.000,0.000,26.201,11.697,11.699,11.691,794.000,352.000,352.000,352.000,2.570,24488.624,10920.056,10880.620,78.000,737279.000,328650.000,328660.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.066,0.332,0.166,0.166,39.000,73727.900,65730.000,65732.000,48.000,82157.000,82153.000,82164.000,2.000,10.000,5.000,5.000,0.066,0.033,0.033,0.033,2.000,1.000,1.000,1.000,46301.505,1393629.000,0.082,0.000,0.000,0.000,0.000,544.337,16384.000
16384,1024,0,"snappy",1,1048576,1000,1,81980.824,82623.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.131,4.000,0.000,0.000,0.000,0.000,61.105,1850.000,0.001,87663.299,0.006,869756.464,183518614.000,18496956.000,0.231,0.890,27.000,45990.635,1394712.000,0.000,0.000,NaN,NaN,0.000,0.000,42.412,126.000,0.000,0.000,544.699,16384.000,1110.000,1110.000,963.765,NaN,NaN,0.725,63396.000,82671.000,22.000,0.000,0.165,5.000,6.928,211.000,0.000,0.000,0.000,0.000,0.000,0.000,26.225,11.706,11.706,11.700,794.000,352.000,352.000,352.000,2.572,16294.364,16407.947,13644.154,78.000,490053.000,493469.000,411112.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.066,0.233,0.233,0.199,39.000,70007.571,70495.571,68518.667,48.000,82410.000,82671.000,82413.000,2.000,7.000,7.000,6.000,0.066,0.033,0.033,0.033,2.000,1.000,1.000,1.000,46333.788,1393674.000,0.082,0.000,0.000,0.000,0.000,544.699,16384.000
16384,1024,0,"snappy",1,5000000,0,1,346896.750,389846.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.131,4.000,0.000,0.000,0.000,0.000,61.016,1850.000,0.001,709618.560,0.008,10049982.000,251249550.000,17740464.000,0.270,0.691,21.000,45703.029,1388001.000,0.000,0.000,NaN,NaN,0.000,0.000,90.250,104.000,0.000,0.000,543.633,16384.000,1110.000,1110.000,4096.000,NaN,NaN,0.296,154222.333,389894.000,9.000,0.000,0.165,5.000,0.820,25.000,0.000,0.000,0.000,0.000,0.000,0.000,26.188,11.702,11.702,11.677,794.000,352.000,352.000,352.000,2.568,20181.441,12935.313,12909.347,78.000,608087.000,389935.000,389901.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.066,0.100,0.066,0.066,39.000,202695.667,194967.500,194950.500,48.000,389894.000,389887.000,389853.000,2.000,3.000,2.000,2.000,0.066,0.033,0.033,0.033,2.000,1.000,1.000,1.000,46042.639,1387587.000,0.082,0.000,0.000,0.000,0.000,543.651,16384.000
16384,1024,0,"snappy",1,5000000,20,2,346813.250,389841.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.131,4.000,0.000,0.000,0.000,0.000,61.139,1850.000,0.001,573128.464,0.006,6982071.214,195497994.000,16047597.000,0.216,0.693,21.000,45787.013,1387667.000,0.000,0.000,NaN,NaN,0.000,0.000,52.000,82.000,0.000,0.000,544.265,16384.000,1110.000,1110.000,4096.000,NaN,NaN,0.297,154185.222,389889.000,9.000,0.000,0.165,5.000,0.920,28.000,0.000,0.000,0.000,0.000,0.000,0.000,26.240,11.700,11.689,11.699,794.000,352.000,352.000,352.000,2.574,12960.182,20148.498,12957.731,78.000,389933.000,607719.000,389937.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.066,0.066,0.099,0.066,39.000,194966.500,202573.000,194968.500,48.000,389885.000,389521.000,389889.000,2.000,2.000,3.000,2.000,0.066,0.033,0.033,0.033,2.000,1.000,1.000,1.000,46085.077,1387253.000,0.082,0.000,0.000,0.000,0.000,544.283,16384.000
16384,1024,0,"snappy",1,5000000,1000,1,346859.500,389843.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,0.082,0.000,0.000,4.000,0.131,4.000,0.000,0.000,0.000,0.000,60.996,1850.000,0.001,868815.083,0.009,10856997.958,260567951.000,20851562.000,0.278,0.658,20.000,45687.593,1387852.000,0.000,0.000,NaN,NaN,0.000,0.000,107.750,129.000,0.000,0.000,544.012,16384.000,1110.000,1110.000,4096.000,NaN,NaN,0.296,154205.778,389891.000,9.000,0.000,0.165,5.000,0.787,24.000,0.000,0.000,0.000,0.000,0.000,0.000,26.180,11.685,11.701,11.701,794.000,352.000,352.000,352.000,2.568,25838.929,7245.940,12944.893,78.000,779638.000,218197.000,389939.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.066,0.099,0.066,0.066,39.000,259879.333,109098.500,194969.500,48.000,389887.000,218149.000,389891.000,2.000,3.000,2.000,2.000,0.066,0.033,0.033,0.033,2.000,1.000,1.000,1.000,46069.797,1387438.000,0.082,0.000,0.000,0.000,0.000,544.030,16384.000
16384,1024,0,"snappy",5,0,0,3,1119.000,1119.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.024,0.000,0.000,4.000,0.125,4.000,0.000,0.000,0.000,0.000,58.270,1850.000,0.005,30275.025,0.033,209133.553,1051523503.000,152222827.000,1.704,259.661,8245.000,591874.724,18794390.000,0.000,0.000,NaN,NaN,0.000,0.000,679.966,1400.000,0.000,0.000,517.744,16384.000,1110.000,1110.000,1.990,NaN,NaN,259.503,2280.873,2294.000,8240.000,0.000,0.157,5.000,157.519,5028.000,0.000,0.000,0.000,0.000,0.000,0.000,25.009,11.124,11.122,11.124,794.000,352.000,352.000,352.000,2.456,196625.162,198300.120,198854.286,78.000,6223383.000,6276992.000,6293937.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063,86.408,86.906,86.948,39.000,2275.460,2281.713,2287.041,48.000,2294.000,2294.000,2294.000,2.000,2735.000,2751.000,2752.000,0.063,0.032,0.032,0.032,2.000,1.000,1.000,1.000,579373.531,18333696.000,1.024,0.000,0.000,0.000,0.000,517.760,16384.000
16384,1024,0,"snappy",5,0,20,3,1119.000,1119.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.024,0.000,0.000,4.000,0.124,4.000,0.000,0.000,0.000,0.000,57.784,1850.000,0.005,29015.180,0.041,228242.032,1313076410.000,166924331.000,1.970,258.913,8301.000,586277.097,18796630.000,0.000,0.000,NaN,NaN,0.000,0.000,677.234,1619.000,0.000,0.000,513.541,16384.000,1110.000,1110.000,1.976,NaN,NaN,258.757,2265.746,2294.000,8296.000,0.000,0.156,5.000,178.637,5753.000,0.000,0.000,0.000,0.000,0.000,0.000,24.801,11.031,11.034,11.034,794.000,352.000,352.000,352.000,2.433,195570.847,199032.498,194414.998,78.000,6241448.000,6351127.000,6203977.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.062,86.605,86.898,86.397,39.000,2258.122,2290.345,2250.264,48.000,2294.000,2294.000,2294.000,2.000,2764.000,2773.000,2757.000,0.062,0.031,0.031,0.031,2.000,1.000,1.000,1.000,574669.968,18333696.000,1.024,0.000,0.000,0.000,0.000,513.557,16384.000
16384,1024,0,"snappy",5,0,1000,3,1119.000,1119.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.024,0.000,0.000,4.000,0.124,4.000,0.000,0.000,0.000,0.000,57.894,1850.000,0.005,12649.745,0.038,97446.771,1212335277.000,157375473.000,1.910,258.929,8286.000,587357.583,18796030.000,0.000,0.000,NaN,NaN,0.000,0.000,878.685,1604.000,0.000,0.000,517.973,16384.000,1110.000,1110.000,1.980,NaN,NaN,258.773,2269.778,2294.000,8281.000,0.000,0.156,5.000,386.979,12441.000,0.000,0.000,0.000,0.000,0.000,0.000,24.847,11.129,11.127,11.130,794.000,352.000,352.000,352.000,2.437,198692.332,196442.645,198202.917,78.000,6293977.000,6223303.000,6278672.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.062,86.906,86.266,88.168,39.000,2286.225,2277.096,2248.003,48.000,2294.000,2294.000,2294.000,2.000,2753.000,2733.000,2793.000,0.063,0.032,0.032,0.032,2.000,1.000,1.000,1.000,579629.972,18333696.000,1.024,0.000,0.000,0.000,0.000,517.989,16384.000
