records,size,acks,compression,inflight,batch,linger,time,batch-size-avg,batch-size-max,batch-split-rate,batch-split-total,buffer-available-bytes,buffer-exhausted-rate,buffer-exhausted-total,buffer-total-bytes,bufferpool-wait-ratio,bufferpool-wait-time-total,compression-rate-avg,connection-close-rate,connection-close-total,connection-count,connection-creation-rate,connection-creation-total,failed-authentication-rate,failed-authentication-total,failed-reauthentication-rate,failed-reauthentication-total,incoming-byte-rate,incoming-byte-total,io-ratio,io-time-ns-avg,io-wait-ratio,io-wait-time-ns-avg,io-waittime-total,iotime-total,metadata-age,network-io-rate,network-io-total,outgoing-byte-rate,outgoing-byte-total,produce-throttle-time-avg,produce-throttle-time-max,reauthentication-latency-avg,reauthentication-latency-max,record-error-rate,record-error-total,record-queue-time-avg,record-queue-time-max,record-retry-rate,record-retry-total,record-send-rate,record-send-total,record-size-avg,record-size-max,records-per-request-avg,request-latency-avg,request-latency-max,request-rate,request-size-avg,request-size-max,request-total,requests-in-flight,response-rate,response-total,select-rate,select-total,successful-authentication-no-reauth-total,successful-authentication-rate,successful-authentication-total,successful-reauthentication-rate,successful-reauthentication-total,waiting-threads,incoming-byte-rate--2,incoming-byte-rate-1,incoming-byte-rate-2,incoming-byte-rate-3,incoming-byte-total--2,incoming-byte-total-1,incoming-byte-total-2,incoming-byte-total-3,outgoing-byte-rate--2,outgoing-byte-rate-1,outgoing-byte-rate-2,outgoing-byte-rate-3,outgoing-byte-total--2,outgoing-byte-total-1,outgoing-byte-total-2,outgoing-byte-total-3,request-latency-avg--2,request-latency-avg-1,request-latency-avg-2,request-latency-avg-3,request-latency-max--2,request-latency-max-1,request-latency-max-2,request-latency-max-3,request-rate--2,request-rate-1,request-rate-2,request-rate-3,request-size-avg--2,request-size-avg-1,request-size-avg-2,request-size-avg-3,request-size-max--2,request-size-max-1,request-size-max-2,request-size-max-3,request-total--2,request-total-1,request-total-2,request-total-3,response-rate--2,response-rate-1,response-rate-2,response-rate-3,response-total--2,response-total-1,response-total-2,response-total-3,byte-rate,byte-total,compression-rate,record-error-rate,record-error-total,record-retry-rate,record-retry-total,record-send-rate,record-send-total
51200,10240,-1,"none",1,16384,20,16,10312.000,10312.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.301,13493134376.000,1.000,0.000,0.000,3.000,0.066,3.000,0.000,0.000,0.000,0.000,51202.605,2304066.000,0.017,22024.598,0.273,356534.997,12332189009.000,761808815.000,14.947,785.405,35344.000,11757314.149,529090894.000,0.000,0.000,NaN,NaN,0.000,0.000,573.564,1233.000,0.000,0.000,1140.083,51200.000,10327.000,10327.000,2.898,1.604,210.000,392.702,29939.503,41320.000,17672.000,0.000,392.711,17672.000,765.396,34589.000,0.000,0.000,0.000,0.000,0.000,0.000,17.645,32329.400,18953.346,794.000,1452172.000,851100.000,1.733,7844159.573,3935667.921,78.000,352359648.000,176731168.000,NaN,1.712,1.501,NaN,210.000,12.000,0.044,191.696,201.737,39.000,40919.713,19508.905,48.000,41320.000,20680.000,2.000,8611.000,9059.000,0.044,191.709,201.737,2.000,8611.000,9059.000,11756800.570,527974400.000,1.000,0.000,0.000,0.000,0.000,1140.109,51200.000
51200,10240,-1,"none",1,16384,1000,16,10312.000,10312.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.298,13309003475.000,1.000,0.000,0.000,3.000,0.067,3.000,0.000,0.000,0.000,0.000,51405.633,2305080.000,0.018,23296.067,0.269,349411.444,12129468863.000,808699666.000,14.793,789.929,35422.000,11799037.822,529092454.000,0.000,0.000,NaN,NaN,0.000,0.000,566.461,1077.000,0.000,0.000,1144.057,51200.000,10327.000,10327.000,2.892,1.593,16.000,394.965,29873.663,41320.000,17711.000,0.000,394.973,17711.000,770.840,34714.000,0.000,0.000,0.000,0.000,0.000,0.000,17.707,32467.541,19021.783,794.000,1452890.000,851396.000,1.739,7869365.208,3951461.686,78.000,352217048.000,176875328.000,NaN,1.685,1.504,NaN,16.000,16.000,0.045,193.436,202.203,39.000,40681.110,19542.076,48.000,41320.000,20680.000,2.000,8658.000,9051.000,0.045,193.479,202.216,2.000,8658.000,9051.000,11797783.339,527974400.000,1.000,0.000,0.000,0.000,0.000,1144.083,51200.000
51200,10240,-1,"none",5,16384,0,14,10312.000,10312.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.281,12224573467.000,1.000,0.000,0.000,3.000,0.068,3.000,0.000,0.000,0.000,0.000,54141.593,2366908.000,0.019,19838.352,0.246,256619.088,10809309222.000,835631077.000,13.668,919.026,40178.000,12104569.605,529187574.000,0.000,0.000,NaN,NaN,0.000,0.000,518.452,961.000,0.000,0.000,1173.504,51200.000,10327.000,10327.000,2.549,6.202,23.000,459.513,26342.156,41320.000,20089.000,0.000,459.524,20089.000,959.455,42122.000,0.000,0.000,0.000,0.000,0.000,0.000,18.163,33269.652,20960.574,794.000,1451688.000,914426.000,1.784,8072321.027,4055271.411,78.000,352235728.000,176951768.000,NaN,7.870,4.951,NaN,23.000,17.000,0.046,197.291,263.046,39.000,40914.825,15416.603,48.000,41320.000,20680.000,2.000,8609.000,11478.000,0.046,197.300,263.100,2.000,8609.000,11478.000,12101455.454,527974400.000,1.000,0.000,0.000,0.000,0.000,1173.531,51200.000
51200,10240,-1,"none",5,16384,20,15,10312.000,10312.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.285,12514219775.000,1.000,0.000,0.000,3.000,0.068,3.000,0.000,0.000,0.000,0.000,53905.491,2372758.000,0.019,19215.044,0.252,255080.264,11126856190.000,838179435.000,13.971,922.986,40628.000,12022276.660,529196574.000,0.000,0.000,NaN,NaN,0.000,0.000,529.575,1156.000,0.000,0.000,1165.411,51200.000,10327.000,10327.000,2.521,6.164,216.000,461.493,26050.831,41320.000,20314.000,0.000,461.493,20314.000,986.767,43621.000,0.000,0.000,0.000,0.000,0.000,0.000,18.038,33195.376,20791.431,794.000,1458638.000,913326.000,1.772,8047936.098,3996314.234,78.000,353642408.000,175554088.000,NaN,7.978,4.809,NaN,216.000,15.000,0.045,197.715,264.609,39.000,40704.697,15102.726,48.000,41320.000,20680.000,2.000,8688.000,11624.000,0.045,197.724,264.615,2.000,8688.000,11624.000,12017991.441,527974400.000,1.000,0.000,0.000,0.000,0.000,1165.437,51200.000
51200,10240,-1,"none",5,16384,1000,15,10312.000,10312.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.281,12250694015.000,1.000,0.000,0.000,3.000,0.068,3.000,0.000,0.000,0.000,0.000,54175.452,2365842.000,0.018,18901.537,0.247,252306.086,10822417258.000,810762538.000,13.622,918.117,40096.000,12117281.874,529185934.000,0.000,0.000,NaN,NaN,0.000,0.000,518.059,890.000,0.000,0.000,1174.689,51200.000,10327.000,10327.000,2.554,6.192,31.000,459.058,26395.946,41320.000,20048.000,0.000,459.079,20048.000,977.931,42894.000,0.000,0.000,0.000,0.000,0.000,0.000,18.182,33265.983,20992.245,794.000,1450164.000,914884.000,1.786,8076848.446,4062020.233,78.000,352110208.000,177075648.000,NaN,7.891,4.925,NaN,31.000,15.000,0.046,196.513,263.322,39.000,41100.760,15426.052,48.000,41320.000,20680.000,2.000,8567.000,11479.000,0.046,196.522,263.389,2.000,8567.000,11479.000,12113672.135,527974400.000,1.000,0.000,0.000,0.000,0.000,1174.716,51200.000
51200,10240,-1,"none",10,16384,0,15,10312.000,10312.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.281,12212248337.000,1.000,0.000,0.000,3.000,0.068,3.000,0.000,0.000,0.000,0.000,54368.678,2374552.000,0.018,15523.960,0.247,213383.176,10844346379.000,788943182.000,13.627,933.373,40766.000,12116478.936,529199334.000,0.000,0.000,NaN,NaN,0.000,0.000,510.634,929.000,0.000,0.000,1174.662,51200.000,10327.000,10327.000,2.512,12.185,32.000,466.687,25962.779,41320.000,20383.000,0.000,466.697,20383.000,1158.604,50821.000,0.000,0.000,0.000,0.000,0.000,0.000,18.180,33378.157,21074.576,794.000,1455054.000,918704.000,1.786,8100145.151,4038473.473,78.000,353133928.000,176065328.000,NaN,15.392,9.836,NaN,32.000,30.000,0.046,197.674,269.812,39.000,40976.320,14967.723,48.000,41320.000,20680.000,2.000,8618.000,11763.000,0.046,197.692,269.837,2.000,8618.000,11763.000,12113394.209,527974400.000,1.000,0.000,0.000,0.000,0.000,1174.689,51200.000
51200,10240,-1,"none",10,16384,20,14,10312.000,10312.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.281,12207950491.000,1.000,0.000,0.000,3.000,0.068,3.000,0.000,0.000,0.000,0.000,54312.719,2372108.000,0.018,15494.955,0.246,210859.220,10799998391.000,793636093.000,13.626,929.069,40578.000,12116392.847,529195574.000,0.000,0.000,NaN,NaN,0.000,0.000,510.565,932.000,0.000,0.000,1174.581,51200.000,10327.000,10327.000,2.524,12.374,28.000,464.534,26082.881,41320.000,20289.000,0.000,464.545,20289.000,1167.598,51219.000,0.000,0.000,0.000,0.000,0.000,0.000,18.180,33370.874,21026.109,794.000,1454870.000,916444.000,1.786,8097883.573,4040277.267,78.000,353051528.000,176143968.000,NaN,15.388,10.147,NaN,28.000,21.000,0.046,197.757,267.564,39.000,40947.753,15100.212,48.000,41320.000,20680.000,2.000,8622.000,11665.000,0.046,197.766,267.632,2.000,8622.000,11665.000,12112560.508,527974400.000,1.000,0.000,0.000,0.000,0.000,1174.608,51200.000
51200,10240,-1,"none",10,16384,1000,15,10312.000,10312.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.280,12179564662.000,1.000,0.000,0.000,3.000,0.068,3.000,0.000,0.000,0.000,0.000,54363.157,2372680.000,0.018,15136.622,0.247,210464.490,10821031761.000,778249423.000,13.598,930.715,40622.000,12124741.190,529196454.000,0.000,0.000,NaN,NaN,0.000,0.000,509.022,894.000,0.000,0.000,1175.363,51200.000,10327.000,10327.000,2.521,12.233,24.000,465.358,26054.673,41320.000,20311.000,0.000,465.368,20311.000,1172.841,51415.000,0.000,0.000,0.000,0.000,0.000,0.000,18.192,33371.204,21074.846,794.000,1453950.000,917936.000,1.787,8096694.239,4049287.521,78.000,352772968.000,176423408.000,NaN,15.347,9.935,NaN,22.000,24.000,0.046,197.934,268.195,39.000,40905.956,15098.281,48.000,41320.000,20680.000,2.000,8624.000,11685.000,0.046,197.939,268.275,2.000,8624.000,11685.000,12120624.426,527974400.000,1.000,0.000,0.000,0.000,0.000,1175.390,51200.000
51200,10240,0,"snappy",1,16384,0,7,10337.000,10337.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.117,4165021596.000,1.002,0.000,0.000,3.000,0.084,3.000,0.000,0.000,0.000,0.000,41.940,1498.000,0.014,11889.495,0.096,84070.358,3437973200.000,486208997.000,5.670,774.686,27671.000,14859617.962,530770694.000,0.000,0.000,NaN,NaN,0.000,0.000,208.335,693.000,0.000,0.000,1437.798,51200.000,10327.000,10327.000,1.851,NaN,NaN,774.574,19184.252,41420.000,27667.000,0.000,0.112,4.000,1138.887,40894.000,0.000,0.000,0.000,0.000,0.000,0.000,22.230,9.886,9.883,794.000,352.000,352.000,2.184,9930470.659,4971839.323,78.000,353683643.000,177086973.000,NaN,NaN,NaN,NaN,NaN,NaN,0.056,536.248,240.496,39.000,18518.438,20673.240,48.000,41420.000,20730.000,2.000,19099.000,8566.000,0.056,0.028,0.028,2.000,1.000,1.000,14862939.145,529254400.000,1.002,0.000,0.000,0.000,0.000,1437.839,51200.000
51200,10240,0,"snappy",1,16384,20,6,10337.000,10337.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.117,4154384032.000,1.002,0.000,0.000,3.000,0.083,3.000,0.000,0.000,0.000,0.000,41.913,1498.000,0.014,12525.871,0.095,84446.307,3402257258.000,504654802.000,5.692,766.758,27407.000,14848514.030,530760134.000,0.000,0.000,NaN,NaN,0.000,0.000,208.582,708.000,0.000,0.000,1437.032,51200.000,10327.000,10327.000,1.869,NaN,NaN,766.646,19368.687,41420.000,27403.000,0.000,0.112,4.000,1120.633,40289.000,0.000,0.000,0.000,0.000,0.000,0.000,22.216,9.878,9.882,794.000,352.000,352.000,2.182,9882968.571,5012648.439,78.000,352189468.000,178570588.000,NaN,NaN,NaN,NaN,NaN,NaN,0.056,525.521,243.459,39.000,18805.503,20589.253,48.000,41420.000,20730.000,2.000,18728.000,8673.000,0.056,0.028,0.028,2.000,1.000,1.000,14855012.911,529254400.000,1.002,0.000,0.000,0.000,0.000,1437.072,51200.000
51200,10240,0,"snappy",1,16384,1000,7,10337.000,10337.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.117,4173565698.000,1.002,0.000,0.000,3.000,0.083,3.000,0.000,0.000,0.000,0.000,41.893,1498.000,0.014,11569.426,0.097,82738.371,3500825937.000,489525573.000,5.707,779.201,27865.000,14842382.875,530778454.000,0.000,0.000,NaN,NaN,0.000,0.000,209.386,704.000,0.000,0.000,1436.427,51200.000,10327.000,10327.000,1.838,NaN,NaN,779.089,19050.948,41420.000,27861.000,0.000,0.112,4.000,1176.543,42312.000,0.000,0.000,0.000,0.000,0.000,0.000,22.205,9.874,9.879,794.000,352.000,352.000,2.181,9897607.944,4993782.567,78.000,352829928.000,177948448.000,NaN,NaN,NaN,NaN,NaN,NaN,0.056,539.217,242.381,39.000,18355.526,20603.039,48.000,41420.000,20730.000,2.000,19222.000,8637.000,0.056,0.028,0.028,2.000,1.000,1.000,14849177.936,529254400.000,1.002,0.000,0.000,0.000,0.000,1436.467,51200.000
51200,10240,0,"snappy",5,16384,0,7,10337.000,10337.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.114,4024182265.000,1.002,0.000,0.000,3.000,0.084,3.000,0.000,0.000,0.000,0.000,41.164,1466.000,0.014,13191.354,0.091,84532.594,3264141583.000,509370936.000,5.563,761.877,27135.000,14901989.387,530749254.000,0.000,0.000,NaN,NaN,0.000,0.000,203.987,675.000,0.000,0.000,1442.335,51200.000,10327.000,10327.000,1.887,NaN,NaN,761.764,19562.466,41420.000,27131.000,0.000,0.112,4.000,1078.061,38614.000,0.000,0.000,0.000,0.000,0.000,0.000,21.397,9.915,9.917,762.000,352.000,352.000,2.190,9948035.266,5001803.504,78.000,353175148.000,177574028.000,NaN,NaN,NaN,NaN,NaN,NaN,0.056,522.266,241.874,39.000,19047.306,20679.402,48.000,41420.000,20730.000,2.000,18542.000,8587.000,0.056,0.028,0.028,2.000,1.000,1.000,14909834.634,529254400.000,1.002,0.000,0.000,0.000,0.000,1442.375,51200.000
