success,size,topic,acks,compression,inflight,batch,linger,time,rate,latency
1,2097152,test-snappy,1,snappy,5,1024,500,3998,79.98,339.72
1,2097152,test-snappy,1,snappy,5,1024,700,3221,104.53,241.23
1,2097152,test-snappy,1,snappy,5,1024,1000,3107,109.35,234.21
1,2097152,test-snappy,1,snappy,5,8192,0,2861,122.61,187.01
1,2097152,test-snappy,1,snappy,5,8192,20,3832,84.38,320.66
1,2097152,test-snappy,1,snappy,5,8192,50,3005,115.16,225.54
1,2097152,test-snappy,1,snappy,5,8192,100,3041,113.93,219.21
1,2097152,test-snappy,1,snappy,5,8192,150,3096,110.06,218.34
1,2097152,test-snappy,1,snappy,5,8192,200,3158,108.34,229.11
1,2097152,test-snappy,1,snappy,5,8192,300,2896,121.85,206.94
1,2097152,test-snappy,1,snappy,5,8192,500,3080,111.16,234.52
1,2097152,test-snappy,1,snappy,5,8192,700,2996,116.21,219.94
1,2097152,test-snappy,1,snappy,5,8192,1000,3136,108.38,236.10
1,2097152,test-snappy,1,snappy,5,16384,0,3054,112.23,229.89
1,2097152,test-snappy,1,snappy,5,16384,20,3932,81.32,324.18
1,2097152,test-snappy,1,snappy,5,16384,50,3102,109.87,227.87
1,2097152,test-snappy,1,snappy,5,16384,100,3462,94.92,257.24
1,2097152,test-snappy,1,snappy,5,16384,150,3055,112.83,220.98
1,2097152,test-snappy,1,snappy,5,16384,200,3094,110.01,226.89
1,2097152,test-snappy,1,snappy,5,16384,300,3654,88.83,290.43
1,2097152,test-snappy,1,snappy,5,16384,500,3041,113.53,221.84
1,2097152,test-snappy,1,snappy,5,16384,700,3920,81.24,323.48
1,2097152,test-snappy,1,snappy,5,16384,1000,3225,104.07,242.16
1,2097152,test-snappy,1,snappy,5,32768,0,3840,83.44,326.72
1,2097152,test-snappy,1,snappy,5,32768,20,3022,113.68,220.45
1,2097152,test-snappy,1,snappy,5,32768,50,3163,107.16,235.92
1,2097152,test-snappy,1,snappy,5,32768,100,3212,104.88,248.35
1,2097152,test-snappy,1,snappy,5,32768,150,3275,102.61,238.52
1,2097152,test-snappy,1,snappy,5,32768,200,3090,111.11,231.46
1,2097152,test-snappy,1,snappy,5,32768,300,3910,81.66,322.27
1,2097152,test-snappy,1,snappy,5,32768,500,3290,102.48,238.89
1,2097152,test-snappy,1,snappy,5,32768,700,3184,106.98,243.66
1,2097152,test-snappy,1,snappy,5,32768,1000,3152,107.43,223.41
1,2097152,test-snappy,1,snappy,5,65536,0,3043,112.78,230.78
1,2097152,test-snappy,1,snappy,5,65536,20,2986,115.78,219.02
1,2097152,test-snappy,1,snappy,5,65536,50,3961,80.63,336.23
1,2097152,test-snappy,1,snappy,5,65536,100,3077,111.30,226.97
1,2097152,test-snappy,1,snappy,5,65536,150,3040,112.53,229.85
1,2097152,test-snappy,1,snappy,5,65536,200,3971,80.50,327.98
1,2097152,test-snappy,1,snappy,5,65536,300,3732,86.72,302.84
1,2097152,test-snappy,1,snappy,5,65536,500,3819,84.13,309.09
1,2097152,test-snappy,1,snappy,5,65536,700,3912,81.87,315.28
1,2097152,test-snappy,1,snappy,5,65536,1000,3188,106.09,245.52
1,2097152,test-snappy,1,snappy,5,131072,0,3753,85.93,315.14
1,2097152,test-snappy,1,snappy,5,131072,20,3351,99.81,251.51
1,2097152,test-snappy,1,snappy,5,131072,50,3169,106.76,242.74
1,2097152,test-snappy,1,snappy,5,131072,100,3724,87.02,310.62
1,2097152,test-snappy,1,snappy,5,131072,150,3995,79.98,318.37
1,2097152,test-snappy,1,snappy,5,131072,200,3915,81.66,325.47
1,2097152,test-snappy,1,snappy,5,131072,300,2958,116.84,218.63
1,2097152,test-snappy,1,snappy,5,131072,500,3111,109.26,232.63
1,2097152,test-snappy,1,snappy,5,131072,700,3805,85.08,318.70
1,2097152,test-snappy,1,snappy,5,131072,1000,3745,86.81,306.87
1,2097152,test-snappy,1,snappy,5,524288,0,3114,109.22,232.88
1,2097152,test-snappy,1,snappy,5,524288,20,3035,114.34,221.92
1,2097152,test-snappy,1,snappy,5,524288,50,3130,108.34,235.90
1,2097152,test-snappy,1,snappy,5,524288,100,3140,108.94,235.48
1,2097152,test-snappy,1,snappy,5,524288,150,3701,87.25,299.23
1,2097152,test-snappy,1,snappy,5,524288,200,4003,79.73,326.53
1,2097152,test-snappy,1,snappy,5,524288,300,3146,107.61,222.37
1,2097152,test-snappy,1,snappy,5,524288,500,2956,118.63,210.24
1,2097152,test-snappy,1,snappy,5,524288,700,3766,85.56,310.00
1,2097152,test-snappy,1,snappy,5,524288,1000,2571,142.14,178.37
1,2097152,test-snappy,1,snappy,5,1048576,0,3061,113.02,218.06
1,2097152,test-snappy,1,snappy,5,1048576,20,3277,102.24,247.06
1,2097152,test-snappy,1,snappy,5,1048576,50,3099,109.78,232.57
1,2097152,test-snappy,1,snappy,5,1048576,100,3018,115.06,222.30
1,2097152,test-snappy,1,snappy,5,1048576,150,3078,110.97,225.19
1,2097152,test-snappy,1,snappy,5,1048576,200,3181,107.25,227.89
1,2097152,test-snappy,1,snappy,5,1048576,300,3965,80.35,333.84
1,2097152,test-snappy,1,snappy,5,1048576,500,3039,112.68,227.13
1,2097152,test-snappy,1,snappy,5,1048576,700,2946,117.59,212.24
1,2097152,test-snappy,1,snappy,5,1048576,1000,3034,113.27,207.83
1,2097152,test-snappy,1,snappy,5,2097152,0,3984,79.98,330.36
1,2097152,test-snappy,1,snappy,5,2097152,20,3860,83.61,314.93
1,2097152,test-snappy,1,snappy,5,2097152,50,2820,126.42,200.23
1,2097152,test-snappy,1,snappy,5,2097152,100,3254,104.49,237.46
1,2097152,test-snappy,1,snappy,5,2097152,150,3071,111.45,205.61
1,2097152,test-snappy,1,snappy,5,2097152,200,3951,80.81,324.55
1,2097152,test-snappy,1,snappy,5,2097152,300,2862,123.61,197.10
1,2097152,test-snappy,1,snappy,5,2097152,500,3459,96.28,257.07
1,2097152,test-snappy,1,snappy,5,2097152,700,3246,103.27,238.68
1,2097152,test-snappy,1,snappy,5,2097152,1000,3047,113.98,226.09
1,2097152,test-snappy,1,snappy,5,4194304,0,3174,107.65,141.83
1,2097152,test-snappy,1,snappy,5,4194304,20,3928,81.50,194.77
1,2097152,test-snappy,1,snappy,5,4194304,50,3162,106.80,142.46
1,2097152,test-snappy,1,snappy,5,4194304,100,2990,115.16,124.10
1,2097152,test-snappy,1,snappy,5,4194304,150,3118,109.08,138.70
1,2097152,test-snappy,1,snappy,5,4194304,200,3772,85.11,182.95
1,2097152,test-snappy,1,snappy,5,4194304,300,3821,83.69,186.84
1,2097152,test-snappy,1,snappy,5,4194304,500,3399,97.78,152.84
1,2097152,test-snappy,1,snappy,5,4194304,700,3091,110.39,136.31
1,2097152,test-snappy,1,snappy,5,4194304,1000,3759,85.93,182.77
1,2097152,test-snappy,1,snappy,5,8388608,0,3285,101.99,207.12
1,2097152,test-snappy,1,snappy,5,8388608,20,3274,102.20,206.03
1,2097152,test-snappy,1,snappy,5,8388608,50,3264,102.77,208.17
1,2097152,test-snappy,1,snappy,5,8388608,100,3020,113.68,188.24
1,2097152,test-snappy,1,snappy,5,8388608,150,3311,101.15,212.80
1,2097152,test-snappy,1,snappy,5,8388608,200,3274,102.20,214.19
1,2097152,test-snappy,1,snappy,5,8388608,300,3927,81.14,275.16
1,2097152,test-snappy,1,snappy,5,8388608,500,3759,85.36,258.31
1,2097152,test-snappy,1,snappy,5,8388608,700,3393,98.92,218.95
1,2097152,test-snappy,1,snappy,5,8388608,1000,2894,120.64,180.52
0,256,test-snappy,-1,snappy,1,0,0,15330,-1,-1

0,256,test-snappy,-1,snappy,1,0,20,15329,-1,-1

0,256,test-snappy,-1,snappy,1,0,50,15329,-1,-1

0,256,test-snappy,-1,snappy,1,0,100,15331,-1,-1

0,256,test-snappy,-1,snappy,1,0,150,15331,-1,-1

0,256,test-snappy,-1,snappy,1,0,200,15329,-1,-1

0,256,test-snappy,-1,snappy,1,0,300,15332,-1,-1

0,256,test-snappy,-1,snappy,1,0,500,15330,-1,-1

0,256,test-snappy,-1,snappy,1,0,700,15337,-1,-1

0,256,test-snappy,-1,snappy,1,0,1000,15331,-1,-1

0,256,test-snappy,-1,snappy,1,512,0,15329,-1,-1

0,256,test-snappy,-1,snappy,1,512,20,15331,-1,-1

0,256,test-snappy,-1,snappy,1,512,50,15330,-1,-1

0,256,test-snappy,-1,snappy,1,512,100,15331,-1,-1

0,256,test-snappy,-1,snappy,1,512,150,15331,-1,-1

0,256,test-snappy,-1,snappy,1,512,200,15330,-1,-1

0,256,test-snappy,-1,snappy,1,512,300,15331,-1,-1

0,256,test-snappy,-1,snappy,1,512,500,15335,-1,-1

0,256,test-snappy,-1,snappy,1,512,700,15330,-1,-1

0,256,test-snappy,-1,snappy,1,512,1000,15330,-1,-1

0,256,test-snappy,-1,snappy,1,1024,0,15331,-1,-1

0,256,test-snappy,-1,snappy,1,1024,20,15331,-1,-1

0,256,test-snappy,-1,snappy,1,1024,50,15331,-1,-1

0,256,test-snappy,-1,snappy,1,1024,100,15330,-1,-1

0,256,test-snappy,-1,snappy,1,1024,150,15332,-1,-1

0,256,test-snappy,-1,snappy,1,1024,200,15336,-1,-1

0,256,test-snappy,-1,snappy,1,1024,300,15330,-1,-1

0,256,test-snappy,-1,snappy,1,1024,500,15332,-1,-1

0,256,test-snappy,-1,snappy,1,1024,700,15331,-1,-1

0,256,test-snappy,-1,snappy,1,1024,1000,15332,-1,-1

1,256,test-snappy,-1,snappy,1,8192,0,2582,141.99,16.73
1,256,test-snappy,-1,snappy,1,8192,20,2532,146.04,15.80
1,256,test-snappy,-1,snappy,1,8192,50,2384,157.73,15.16
1,256,test-snappy,-1,snappy,1,8192,100,2400,156.48,4.37
1,256,test-snappy,-1,snappy,1,8192,150,2267,168.42,4.56
1,256,test-snappy,-1,snappy,1,8192,200,2478,148.92,10.90
1,256,test-snappy,-1,snappy,1,8192,300,2520,145.12,19.06
1,256,test-snappy,-1,snappy,1,8192,500,2469,152.11,14.19
1,256,test-snappy,-1,snappy,1,8192,700,2423,153.11,11.92
1,256,test-snappy,-1,snappy,1,8192,1000,2317,163.47,6.22
1,256,test-snappy,-1,snappy,1,16384,0,2240,172.39,4.64
1,256,test-snappy,-1,snappy,1,16384,20,2196,180.92,4.99
1,256,test-snappy,-1,snappy,1,16384,50,2059,195.27,4.72
1,256,test-snappy,-1,snappy,1,16384,100,1970,209.84,3.47
1,256,test-snappy,-1,snappy,1,16384,150,2004,205.29,3.36
1,256,test-snappy,-1,snappy,1,16384,200,2073,193.35,3.16
1,256,test-snappy,-1,snappy,1,16384,300,2069,195.12,3.41
1,256,test-snappy,-1,snappy,1,16384,500,2177,183.64,6.41
1,256,test-snappy,-1,snappy,1,16384,700,2114,187.68,10.24
1,256,test-snappy,-1,snappy,1,16384,1000,2067,195.57,4.19
1,256,test-snappy,-1,snappy,1,32768,0,1998,205.29,3.44
1,256,test-snappy,-1,snappy,1,32768,20,1858,230.42,4.16
1,256,test-snappy,-1,snappy,1,32768,50,1846,232.09,4.29
1,256,test-snappy,-1,snappy,1,32768,100,2000,204.96,3.81
1,256,test-snappy,-1,snappy,1,32768,150,1838,235.08,3.94
1,256,test-snappy,-1,snappy,1,32768,200,1895,225.15,4.13
1,256,test-snappy,-1,snappy,1,32768,300,1926,220.88,3.41
1,256,test-snappy,-1,snappy,1,32768,500,1865,228.78,4.84
1,256,test-snappy,-1,snappy,1,32768,700,1895,223.00,4.96
1,256,test-snappy,-1,snappy,1,32768,1000,1942,215.13,4.17
1,256,test-snappy,-1,snappy,1,65536,0,1894,222.80,4.65
1,256,test-snappy,-1,snappy,1,65536,20,1903,221.45,4.35
1,256,test-snappy,-1,snappy,1,65536,50,1828,237.04,4.82
1,256,test-snappy,-1,snappy,1,65536,100,1829,242.88,4.65
1,256,test-snappy,-1,snappy,1,65536,150,1807,240.83,4.63
1,256,test-snappy,-1,snappy,1,65536,200,1836,240.60,5.75
1,256,test-snappy,-1,snappy,1,65536,300,1807,241.74,5.43
1,256,test-snappy,-1,snappy,1,65536,500,1817,238.81,5.15
1,256,test-snappy,-1,snappy,1,65536,700,1814,240.60,4.87
1,256,test-snappy,-1,snappy,1,65536,1000,1799,242.19,4.60
1,256,test-snappy,-1,snappy,1,131072,0,1928,217.50,7.91
1,256,test-snappy,-1,snappy,1,131072,20,1828,236.38,7.82
1,256,test-snappy,-1,snappy,1,131072,50,1834,235.94,7.42
1,256,test-snappy,-1,snappy,1,131072,100,1808,242.88,7.83
1,256,test-snappy,-1,snappy,1,131072,150,1800,242.88,7.53
1,256,test-snappy,-1,snappy,1,131072,200,1795,244.04,6.72
1,256,test-snappy,-1,snappy,1,131072,300,1856,231.26,6.57
1,256,test-snappy,-1,snappy,1,131072,500,1773,247.34,7.23
1,256,test-snappy,-1,snappy,1,131072,700,1833,236.16,8.36
1,256,test-snappy,-1,snappy,1,131072,1000,1870,228.37,7.74
1,256,test-snappy,-1,snappy,1,524288,0,2053,205.95,28.48
1,256,test-snappy,-1,snappy,1,524288,20,1858,231.26,15.23
1,256,test-snappy,-1,snappy,1,524288,50,1914,223.97,16.51
1,256,test-snappy,-1,snappy,1,524288,100,1867,231.26,16.24
1,256,test-snappy,-1,snappy,1,524288,150,1887,232.52,16.53
1,256,test-snappy,-1,snappy,1,524288,200,1909,222.42,8.16
1,256,test-snappy,-1,snappy,1,524288,300,1851,238.81,14.98
1,256,test-snappy,-1,snappy,1,524288,500,1918,218.80,16.28
1,256,test-snappy,-1,snappy,1,524288,700,1854,232.94,15.70
1,256,test-snappy,-1,snappy,1,524288,1000,1839,235.29,15.87
1,256,test-snappy,-1,snappy,1,1048576,0,2042,198.45,45.30
1,256,test-snappy,-1,snappy,1,1048576,20,1818,242.42,13.71
1,256,test-snappy,-1,snappy,1,1048576,50,1816,241.05,15.15
1,256,test-snappy,-1,snappy,1,1048576,100,1813,241.51,13.09
1,256,test-snappy,-1,snappy,1,1048576,150,1845,238.14,13.34
1,256,test-snappy,-1,snappy,1,1048576,200,1824,238.81,12.58
1,256,test-snappy,-1,snappy,1,1048576,300,1810,242.88,13.63
1,256,test-snappy,-1,snappy,1,1048576,500,1820,240.38,13.47
1,256,test-snappy,-1,snappy,1,1048576,700,1830,239.48,13.10
1,256,test-snappy,-1,snappy,1,1048576,1000,1814,241.51,12.96
1,256,test-snappy,-1,snappy,1,2097152,0,1980,208.64,52.97
1,256,test-snappy,-1,snappy,1,2097152,20,1818,240.38,15.86
1,256,test-snappy,-1,snappy,1,2097152,50,1836,242.42,16.71
1,256,test-snappy,-1,snappy,1,2097152,100,1805,248.30,16.51
1,256,test-snappy,-1,snappy,1,2097152,150,1793,247.10,15.78
1,256,test-snappy,-1,snappy,1,2097152,200,1842,240.83,17.03
1,256,test-snappy,-1,snappy,1,2097152,300,1779,247.58,15.66
1,256,test-snappy,-1,snappy,1,2097152,500,1812,240.60,16.76
1,256,test-snappy,-1,snappy,1,2097152,700,1795,246.39,16.29
1,256,test-snappy,-1,snappy,1,2097152,1000,1820,243.58,16.20
1,256,test-snappy,-1,snappy,1,4194304,0,1989,213.51,51.70
1,256,test-snappy,-1,snappy,1,4194304,20,1815,237.92,21.94
1,256,test-snappy,-1,snappy,1,4194304,50,1927,221.07,26.22
1,256,test-snappy,-1,snappy,1,4194304,100,1848,235.73,27.68
1,256,test-snappy,-1,snappy,1,4194304,150,1820,241.51,24.40
1,256,test-snappy,-1,snappy,1,4194304,200,1835,240.60,27.24
1,256,test-snappy,-1,snappy,1,4194304,300,1860,236.82,24.61
1,256,test-snappy,-1,snappy,1,4194304,500,1834,236.82,24.84
1,256,test-snappy,-1,snappy,1,4194304,700,1834,239.25,24.95
1,256,test-snappy,-1,snappy,1,4194304,1000,1820,244.98,26.09
1,256,test-snappy,-1,snappy,1,8388608,0,2050,197.07,73.85
1,256,test-snappy,-1,snappy,1,8388608,20,1890,229.80,41.52
1,256,test-snappy,-1,snappy,1,8388608,50,1882,227.15,43.11
1,256,test-snappy,-1,snappy,1,8388608,100,1873,228.37,45.28
1,256,test-snappy,-1,snappy,1,8388608,150,1897,223.97,46.93
1,256,test-snappy,-1,snappy,1,8388608,200,1916,223.00,45.02
1,256,test-snappy,-1,snappy,1,8388608,300,1961,213.69,46.31
1,256,test-snappy,-1,snappy,1,8388608,500,1886,229.39,43.95
1,256,test-snappy,-1,snappy,1,8388608,700,1898,227.56,43.84
1,256,test-snappy,-1,snappy,1,8388608,1000,1909,220.50,45.98
0,256,test-snappy,-1,snappy,5,0,0,15330,-1,-1

0,256,test-snappy,-1,snappy,5,0,20,15331,-1,-1

0,256,test-snappy,-1,snappy,5,0,50,15330,-1,-1

0,256,test-snappy,-1,snappy,5,0,100,15351,-1,-1

0,256,test-snappy,-1,snappy,5,0,150,15330,-1,-1

0,256,test-snappy,-1,snappy,5,0,200,15336,-1,-1

0,256,test-snappy,-1,snappy,5,0,300,15339,-1,-1

0,256,test-snappy,-1,snappy,5,0,500,15332,-1,-1

0,256,test-snappy,-1,snappy,5,0,700,15330,-1,-1

0,256,test-snappy,-1,snappy,5,0,1000,15330,-1,-1

0,256,test-snappy,-1,snappy,5,512,0,15330,-1,-1

0,256,test-snappy,-1,snappy,5,512,20,15330,-1,-1

0,256,test-snappy,-1,snappy,5,512,50,15335,-1,-1

0,256,test-snappy,-1,snappy,5,512,100,15331,-1,-1

0,256,test-snappy,-1,snappy,5,512,150,15329,-1,-1

0,256,test-snappy,-1,snappy,5,512,200,15332,-1,-1

0,256,test-snappy,-1,snappy,5,512,300,15329,-1,-1

0,256,test-snappy,-1,snappy,5,512,500,15331,-1,-1

0,256,test-snappy,-1,snappy,5,512,700,15329,-1,-1

0,256,test-snappy,-1,snappy,5,512,1000,15331,-1,-1

1,256,test-snappy,-1,snappy,5,1024,0,12267,22.27,3750.94
1,256,test-snappy,-1,snappy,5,1024,20,13829,19.63,4001.72
1,256,test-snappy,-1,snappy,5,1024,50,12949,21.09,3862.89
1,256,test-snappy,-1,snappy,5,1024,100,11584,23.79,3593.33
1,256,test-snappy,-1,snappy,5,1024,150,11513,23.90,3508.59
1,256,test-snappy,-1,snappy,5,1024,200,13014,20.90,3861.65
1,256,test-snappy,-1,snappy,5,1024,300,12539,21.84,3796.35
1,256,test-snappy,-1,snappy,5,1024,500,10577,26.26,3261.83
1,256,test-snappy,-1,snappy,5,1024,700,10756,25.14,3413.64
1,256,test-snappy,-1,snappy,5,1024,1000,11097,24.83,3455.51
1,256,test-snappy,-1,snappy,5,8192,0,2574,142.94,12.56
1,256,test-snappy,-1,snappy,5,8192,20,2262,171.12,13.76
1,256,test-snappy,-1,snappy,5,8192,50,2191,177.90,8.43
1,256,test-snappy,-1,snappy,5,8192,100,2232,174.39,9.13
1,256,test-snappy,-1,snappy,5,8192,150,2306,164.95,12.05
1,256,test-snappy,-1,snappy,5,8192,200,2241,173.21,10.58
1,256,test-snappy,-1,snappy,5,8192,300,2328,163.68,12.33
1,256,test-snappy,-1,snappy,5,8192,500,2248,171.81,15.65
1,256,test-snappy,-1,snappy,5,8192,700,2304,164.42,9.96
1,256,test-snappy,-1,snappy,5,8192,1000,2245,171.70,7.52
1,256,test-snappy,-1,snappy,5,16384,0,2274,167.65,7.53
1,256,test-snappy,-1,snappy,5,16384,20,1998,204.96,3.97
1,256,test-snappy,-1,snappy,5,16384,50,1980,213.69,4.57
1,256,test-snappy,-1,snappy,5,16384,100,1989,207.29,6.90
1,256,test-snappy,-1,snappy,5,16384,150,1969,211.05,5.05
1,256,test-snappy,-1,snappy,5,16384,200,2055,196.17,5.29
1,256,test-snappy,-1,snappy,5,16384,300,1989,215.49,4.99
1,256,test-snappy,-1,snappy,5,16384,500,1967,212.98,6.54
1,256,test-snappy,-1,snappy,5,16384,700,1993,207.12,4.61
1,256,test-snappy,-1,snappy,5,16384,1000,2004,204.47,7.23
1,256,test-snappy,-1,snappy,5,32768,0,2188,179.52,6.80
1,256,test-snappy,-1,snappy,5,32768,20,1851,231.67,3.50
1,256,test-snappy,-1,snappy,5,32768,50,1879,226.15,2.91
1,256,test-snappy,-1,snappy,5,32768,100,1812,238.36,3.49
1,256,test-snappy,-1,snappy,5,32768,150,1814,242.19,3.43
1,256,test-snappy,-1,snappy,5,32768,200,1817,238.58,3.16
1,256,test-snappy,-1,snappy,5,32768,300,1865,232.52,3.07
1,256,test-snappy,-1,snappy,5,32768,500,1833,235.51,3.08
1,256,test-snappy,-1,snappy,5,32768,700,1852,229.60,3.20
1,256,test-snappy,-1,snappy,5,32768,1000,1876,228.37,3.17
1,256,test-snappy,-1,snappy,5,65536,0,2026,208.98,10.69
1,256,test-snappy,-1,snappy,5,65536,20,1847,232.52,3.90
1,256,test-snappy,-1,snappy,5,65536,50,1790,246.15,4.28
1,256,test-snappy,-1,snappy,5,65536,100,1820,239.48,3.95
1,256,test-snappy,-1,snappy,5,65536,150,1782,246.87,4.57
1,256,test-snappy,-1,snappy,5,65536,200,1826,236.82,4.91
1,256,test-snappy,-1,snappy,5,65536,300,1814,239.25,4.20
1,256,test-snappy,-1,snappy,5,65536,500,1817,239.25,4.34
1,256,test-snappy,-1,snappy,5,65536,700,1838,234.00,3.97
1,256,test-snappy,-1,snappy,5,65536,1000,1798,242.19,4.41
1,256,test-snappy,-1,snappy,5,131072,0,1996,208.64,11.54
1,256,test-snappy,-1,snappy,5,131072,20,1842,239.48,7.30
1,256,test-snappy,-1,snappy,5,131072,50,1814,244.27,7.32
1,256,test-snappy,-1,snappy,5,131072,100,1904,225.95,5.97
1,256,test-snappy,-1,snappy,5,131072,150,1814,239.03,7.50
1,256,test-snappy,-1,snappy,5,131072,200,1832,235.94,7.39
1,256,test-snappy,-1,snappy,5,131072,300,1899,224.36,7.42
1,256,test-snappy,-1,snappy,5,131072,500,1788,246.63,7.06
1,256,test-snappy,-1,snappy,5,131072,700,1861,232.30,7.06
1,256,test-snappy,-1,snappy,5,131072,1000,1876,231.88,6.28
1,256,test-snappy,-1,snappy,5,524288,0,2047,199.53,33.85
1,256,test-snappy,-1,snappy,5,524288,20,1873,233.58,13.76
1,256,test-snappy,-1,snappy,5,524288,50,1905,223.00,15.93
1,256,test-snappy,-1,snappy,5,524288,100,1846,238.58,7.69
1,256,test-snappy,-1,snappy,5,524288,150,1894,229.39,16.44
1,256,test-snappy,-1,snappy,5,524288,200,1840,239.93,12.41
1,256,test-snappy,-1,snappy,5,524288,300,1838,235.94,14.67
1,256,test-snappy,-1,snappy,5,524288,500,1891,232.94,15.98
1,256,test-snappy,-1,snappy,5,524288,700,1830,237.70,16.30
1,256,test-snappy,-1,snappy,5,524288,1000,1870,231.67,15.94
1,256,test-snappy,-1,snappy,5,1048576,0,1965,213.69,20.58
1,256,test-snappy,-1,snappy,5,1048576,20,1817,240.38,13.15
1,256,test-snappy,-1,snappy,5,1048576,50,1827,237.48,12.87
1,256,test-snappy,-1,snappy,5,1048576,100,1801,243.35,13.04
1,256,test-snappy,-1,snappy,5,1048576,150,1822,239.03,12.97
1,256,test-snappy,-1,snappy,5,1048576,200,1832,238.36,12.99
1,256,test-snappy,-1,snappy,5,1048576,300,1836,235.29,13.28
1,256,test-snappy,-1,snappy,5,1048576,500,1809,243.11,13.49
1,256,test-snappy,-1,snappy,5,1048576,700,1794,245.21,13.05
1,256,test-snappy,-1,snappy,5,1048576,1000,1785,246.39,13.25
1,256,test-snappy,-1,snappy,5,2097152,0,2137,186.05,78.64
1,256,test-snappy,-1,snappy,5,2097152,20,1801,242.88,15.46
1,256,test-snappy,-1,snappy,5,2097152,50,1780,249.03,15.75
1,256,test-snappy,-1,snappy,5,2097152,100,1830,242.42,16.87
1,256,test-snappy,-1,snappy,5,2097152,150,1830,241.28,15.29
1,256,test-snappy,-1,snappy,5,2097152,200,1804,247.10,16.38
1,256,test-snappy,-1,snappy,5,2097152,300,1833,242.42,15.87
1,256,test-snappy,-1,snappy,5,2097152,500,1784,245.92,15.93
1,256,test-snappy,-1,snappy,5,2097152,700,1812,239.03,15.63
1,256,test-snappy,-1,snappy,5,2097152,1000,1830,238.14,16.29
1,256,test-snappy,-1,snappy,5,4194304,0,2847,122.90,9.48
1,256,test-snappy,-1,snappy,5,4194304,20,1839,237.70,24.72
1,256,test-snappy,-1,snappy,5,4194304,50,1811,240.15,24.81
1,256,test-snappy,-1,snappy,5,4194304,100,1856,239.25,25.39
1,256,test-snappy,-1,snappy,5,4194304,150,1841,239.48,25.26
1,256,test-snappy,-1,snappy,5,4194304,200,1821,238.36,24.62
1,256,test-snappy,-1,snappy,5,4194304,300,1842,239.48,24.48
1,256,test-snappy,-1,snappy,5,4194304,500,1826,238.58,24.80
1,256,test-snappy,-1,snappy,5,4194304,700,1847,235.08,25.73
1,256,test-snappy,-1,snappy,5,4194304,1000,1861,235.94,25.01
1,256,test-snappy,-1,snappy,5,8388608,0,13859,19.53,1.30
1,256,test-snappy,-1,snappy,5,8388608,20,1891,226.35,39.29
1,256,test-snappy,-1,snappy,5,8388608,50,1895,227.76,42.65
1,256,test-snappy,-1,snappy,5,8388608,100,1869,230.22,42.09
1,256,test-snappy,-1,snappy,5,8388608,150,1904,224.56,45.79
1,256,test-snappy,-1,snappy,5,8388608,200,1891,223.97,45.73
1,256,test-snappy,-1,snappy,5,8388608,300,1881,227.76,43.79
1,256,test-snappy,-1,snappy,5,8388608,500,1928,227.15,44.99
1,256,test-snappy,-1,snappy,5,8388608,700,1876,226.95,46.62
1,256,test-snappy,-1,snappy,5,8388608,1000,1909,223.19,44.20
0,256,test-snappy,0,snappy,1,0,0,15335,-1,-1

0,256,test-snappy,0,snappy,1,0,20,15363,-1,-1

0,256,test-snappy,0,snappy,1,0,50,15334,-1,-1

0,256,test-snappy,0,snappy,1,0,100,15355,-1,-1

0,256,test-snappy,0,snappy,1,0,150,15334,-1,-1

0,256,test-snappy,0,snappy,1,0,200,15334,-1,-1

0,256,test-snappy,0,snappy,1,0,300,15333,-1,-1

0,256,test-snappy,0,snappy,1,0,500,15335,-1,-1

0,256,test-snappy,0,snappy,1,0,700,15372,-1,-1

0,256,test-snappy,0,snappy,1,0,1000,15336,-1,-1

0,256,test-snappy,0,snappy,1,512,0,15339,-1,-1

0,256,test-snappy,0,snappy,1,512,20,15332,-1,-1

0,256,test-snappy,0,snappy,1,512,50,15333,-1,-1

0,256,test-snappy,0,snappy,1,512,100,15333,-1,-1

0,256,test-snappy,0,snappy,1,512,150,15334,-1,-1

0,256,test-snappy,0,snappy,1,512,200,15334,-1,-1

0,256,test-snappy,0,snappy,1,512,300,15333,-1,-1

0,256,test-snappy,0,snappy,1,512,500,15337,-1,-1

0,256,test-snappy,0,snappy,1,512,700,15333,-1,-1

0,256,test-snappy,0,snappy,1,512,1000,15333,-1,-1

1,256,test-snappy,0,snappy,1,1024,0,3163,107.29,443.33
1,256,test-snappy,0,snappy,1,1024,20,3068,112.28,342.93
1,256,test-snappy,0,snappy,1,1024,50,3327,100.16,534.54
1,256,test-snappy,0,snappy,1,1024,100,3289,102.11,507.05
1,256,test-snappy,0,snappy,1,1024,150,3190,105.83,487.23
1,256,test-snappy,0,snappy,1,1024,200,3201,105.31,401.29
1,256,test-snappy,0,snappy,1,1024,300,3161,107.02,447.21
1,256,test-snappy,0,snappy,1,1024,500,3362,98.80,559.01
1,256,test-snappy,0,snappy,1,1024,700,3027,114.39,211.43
1,256,test-snappy,0,snappy,1,1024,1000,3059,111.89,326.11
1,256,test-snappy,0,snappy,1,8192,0,2060,195.42,0.71
1,256,test-snappy,0,snappy,1,8192,20,1921,221.84,0.27
